areasymbol,musym,muname,mukind,comppct_l,comppct_h,compname,compkind,runoff,tfact,wei,weg,erocl,soilslippot,taxclname,taxorder,taxsuborder,taxgrtgroup,taxsubgrp,taxpartsize,taxpartsizemod,cokey,slopelen_r,reannualpr_r,esrisymbology,kffact,mukey,Shape_Length,Shape_Area,mukey_cokey
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,2752.093292765319347,77600.077453418198274,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,2721.939585282807457,84133.564273947442416,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,6368.450157122610108,265885.873054149444215,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,2360.303048398654482,48622.709263790624391,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,1038.946475068906466,20215.184000896151701,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,1117.473579165605770,23334.485442596018402,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,597.333885549492607,10711.106055081962040,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,13688.185347523856763,523561.450876898365095,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,40474.367525427885994,1499900.723460881505162,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,1183.572453457651363,36398.429121273016790,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,2233.789737645922742,48468.921182610487449,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,2255.073821352689265,102280.253143014982925,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,5167.578707742072766,264019.173145167645998,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,5980.756803091055190,178638.369843115826370,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,843.686271908564322,15414.735810001682694,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,451.515111510985662,5709.604999052468884,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,5838.054942627448327,214916.147092311904998,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,2670.673528714055465,100692.986721572757233,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,23834.409956656541908,1142774.623882278101519,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,819.784731655063297,15660.976561877878339,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,476.021395378732223,5054.809678717324459,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,1533.848995054572242,13223.909974884158146,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,976.113857399809831,21131.592435927061160,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,586.904726611485216,3938.005349648446099,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,1118.589973457349288,13475.374403173977043,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,768.203647464196592,12762.812004497904127,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,602.271881987274355,14565.900715476587720,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,1012.627952814293849,8710.816907975138747,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,1482.780308257383467,14610.526947010057484,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,31845.657174984346057,1171908.646519736386836,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,833.896186009223356,14233.056020823647486,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,1209.650341575930952,34919.556080572467181,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,2972.637282043319374,110922.373256117498386,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,428.782571841280117,6115.509445936959310,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,2356.028843559915003,50828.635880901754717,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,947.405336008275640,17785.846808791917283,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,628.545681722425115,15491.184232565112325,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,600.978068937795229,10486.988251392629536,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,1941.884102038623496,27027.945065150433948,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,821.511800821533257,12234.297645918248236,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,425.778990703785837,5843.654067190874230,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,1228.363099260272520,33240.133427786655375,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,440.288825483835637,3972.485459375472146,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,1016.150932169409884,14580.230997899407157,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,1465.301172404344243,23752.488951637868013,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,549.276842981028040,6280.348787208234171,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,426.389367831505524,5611.523519061586740,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,1494.468146636487063,31397.798192452832154,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,1552.689522048299978,38444.924260006519035,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,5218.416125905039735,162495.648767812992446,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,782.085101617713008,7258.432910817684387,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,2819.578085447469221,69084.594103710624040,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,5093.287210121116004,124020.776159753091633,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,467.084500184689830,7646.686325044333898,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,1140.590697781097333,22450.719792973413860,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,1828.639682318256973,30637.732698959898698,461501_25787633
CA612,660,"Bonneyridge-Chawanakee-Rock outcrop , 50 to 70 percent slopes",Complex,,,Bonneyridge,Series,Medium,5,86,3,Class 1,,"Coarse-loamy, isotic, mesic Typic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Typic Dystroxerepts,coarse-loamy,not used,25787633,,,Inceptisols,0.270000010728836,461501,2506.554569668902786,59438.033056186926842,461501_25787633
